2.0;0.23468017578125;-0.45037841796875;-0.77130126953125;0.3836669921875;9.09412524644222;12.051847655013347;2.6724475299899706;0.2353515625;1.169921875;0.6337890625;161.5625;-119.5;-76.625
2.0;0.25689697265625;-0.42010498046875;-0.78155517578125;0.38311767578125;9.456854631523115;11.944382770005967;2.740394461347901;-0.10791015625;1.7880859375;0.84765625;57.4375;19.5625;-71.0
2.0;0.2808837890625;-0.3704833984375;-0.79364013671875;0.3924560546875;9.891901051076644;11.74621393280735;2.8633602341570077;-0.7578125;1.9931640625;0.7333984375;-117.8125;144.1875;-114.1875
2.0;0.30926513671875;-0.32940673828125;-0.79315185546875;0.40838623046875;10.279908989366982;11.632153096125823;3.041932096951725;-1.087890625;0.97998046875;0.275390625;-218.0625;211.9375;-102.5625
2.0;0.3358154296875;-0.295166015625;-0.78326416015625;0.43194580078125;10.572852797204535;11.57121691514064;3.2680596945284663;-0.7109375;0.95654296875;0.4013671875;-152.1875;250.9375;-46.8125
2.0;0.347412109375;-0.26446533203125;-0.774658203125;0.45745849609375;10.723474253665103;11.481151859939036;3.4570754568181488;-0.30078125;1.32861328125;0.19140625;-128.125;260.5;17.6875
2.0;0.34442138671875;-0.248291015625;-0.76837158203125;0.4788818359375;10.694681626073542;11.402514269141129;3.5732176634474113;-0.46337890625;0.92431640625;0.48388671875;-147.25;185.5;58.375
2.0;0.32952880859375;-0.25653076171875;-0.76422119140625;0.49151611328125;10.456528088578919;11.385683582015654;3.5982158794249277;-0.6025390625;0.2138671875;0.63671875;-107.5;70.8125;89.9375
2.0;0.310302734375;-0.2872314453125;-0.76348876953125;0.4881591796875;10.115098880495326;11.454837026321414;3.5146984339590652;-0.28564453125;-0.37109375;0.732421875;-10.25;-61.875;110.0625
2.0;0.2825927734375;-0.323974609375;-0.76690673828125;0.4765625;9.716036132348037;11.527715217672698;3.3549485246349118;0.12353515625;-0.1943359375;0.5751953125;97.25;-170.875;72.75
2.0;0.2528076171875;-0.35992431640625;-0.774169921875;0.4552001953125;9.36554660958198;11.604812572562757;3.134846054891379;0.13525390625;0.1044921875;0.49462890625;103.625;-246.6875;49.0625
2.0;0.232666015625;-0.39874267578125;-0.77935791015625;0.42364501953125;9.142162128511702;11.748799827254462;2.8897561129279787;0.2890625;0.0263671875;0.39404296875;103.1875;-277.5;-3.9375
2.0;0.228515625;-0.4332275390625;-0.77947998046875;0.39056396484375;9.102220860468787;11.932419767887314;2.6900591244914365;0.16650390625;0.23876953125;0.39501953125;158.125;-261.625;-57.875
2.0;0.24053955078125;-0.44732666015625;-0.7777099609375;0.3704833984375;9.244633469423016;12.05085963559458;2.6192890999397607;0.01171875;0.91064453125;0.40673828125;185.5625;-177.9375;-93.375
2.0;0.260986328125;-0.41912841796875;-0.79010009765625;0.36328125;9.61934758524307;11.948621901873315;2.6444793580607158;-0.15478515625;1.857421875;0.65185546875;115.1875;-26.1875;-96.1875
2.0;0.2894287109375;-0.36785888671875;-0.8045654296875;0.3656005859375;10.134605942768012;11.751821720948586;2.7399943340326502;-0.4501953125;1.99267578125;0.794921875;-110.5625;113.0;-146.625
2.0;0.32220458984375;-0.32513427734375;-0.80572509765625;0.37591552734375;10.594779534717455;11.641390182347648;2.8991711314663955;-1.095703125;0.97705078125;0.3779296875;-215.25;211.0;-152.5
2.0;0.351806640625;-0.2861328125;-0.79833984375;0.39630126953125;10.956762204621398;11.566541724260436;3.1136884070372854;-0.86279296875;0.9306640625;0.32421875;-153.0625;254.125;-87.5
2.0;0.362548828125;-0.24444580078125;-0.79327392578125;0.4237060546875;11.159556725128924;11.418806969706754;3.300401750489023;-0.5732421875;1.57373046875;0.314453125;-152.5;268.4375;-18.3125
2.0;0.358642578125;-0.21844482421875;-0.78863525390625;0.4490966796875;11.168352193343372;11.292263877283256;3.429000531779475;-0.599609375;1.0439453125;0.47021484375;-219.0;195.6875;35.875
2.0;0.35101318359375;-0.2237548828125;-0.7821044921875;0.4637451171875;10.996947668752117;11.29761214229158;3.493444316438933;-0.626953125;0.158203125;0.66455078125;-168.0625;88.25;84.4375
