1441975560879104;-0.00323486328125;-0.81640625;-0.5240478515625;-0.24285888671875;11.314746819164718;14.561220845567519;17.17943483231868;-1.8896484375;0.6962890625;0.259765625;153.3125;68.9375;215.6875;
1441975560901105;-0.01300048828125;-0.80938720703125;-0.54827880859375;-0.2103271484375;10.903683983717475;14.458429174446849;17.22806055383474;-1.8134765625;0.478515625;0.275390625;7.0625;95.1875;188.5625;
1441975560918106;-0.01666259765625;-0.7890625;-0.5858154296875;-0.18450927734375;10.576089831681164;14.239391409037278;17.270459190598984;-1.8037109375;0.1279296875;0.10693359375;-120.5;113.3125;177.1875;
1441975560939108;-0.01934814453125;-0.76654052734375;-0.6212158203125;-0.1619873046875;10.296035290671433;14.019612374709093;17.314725422844365;-1.76171875;-0.091796875;0.21240234375;-231.6875;87.0;144.9375;
1441975560963109;-0.01666259765625;-0.75048828125;-0.64453125;-0.14544677734375;10.13508420689247;13.871908620955043;17.374174459916148;-1.4921875;-0.4248046875;0.0830078125;-231.0625;72.125;127.5;
1441975560978110;-0.007568359375;-0.7449951171875;-0.651123046875;-0.14495849609375;10.189511382474858;13.823005377129448;17.41019812222819;-1.35595703125;-0.52294921875;-0.1865234375;-164.125;73.0;94.9375;
1441975560999111;0.0018310546875;-0.74774169921875;-0.64697265625;-0.14971923828125;10.307621275533714;13.848249490612018;17.43468855665275;-1.1982421875;-0.43212890625;-0.1220703125;-67.1875;39.9375;54.5;
1441975561021112;0.01385498046875;-0.75341796875;-0.63812255859375;-0.158203125;10.483600949234361;13.903174012588792;17.46035134765314;-0.982421875;-0.240234375;-0.03173828125;16.125;24.125;7.6875;
1441975561038113;0.02777099609375;-0.7579345703125;-0.62896728515625;-0.1710205078125;10.71068220287162;13.952616378267889;17.47851191380132;-0.95263671875;-0.00732421875;-0.0068359375;48.625;21.3125;-27.5625;
1441975561059114;0.044189453125;-0.75872802734375;-0.62255859375;-0.186767578125;10.977971583601558;13.974496661579499;17.49358316752938;-0.97412109375;0.18994140625;0.015625;47.375;10.25;-54.8125;
1441975561082116;0.0601806640625;-0.75787353515625;-0.617919921875;-0.20068359375;11.224228889825177;13.984774723473361;17.512402361029334;-0.9453125;0.29541015625;0.037109375;23.125;3.4375;-79.8125;
1441975561098117;0.08038330078125;-0.7550048828125;-0.61285400390625;-0.218994140625;11.541626712996667;13.987436147738707;17.531546732716315;-0.96533203125;0.419921875;-0.0078125;4.5625;-0.625;-111.875;
1441975561119118;0.10467529296875;-0.7503662109375;-0.6065673828125;-0.2410888671875;11.925967900077893;13.988192150866206;17.553654085939034;-1.00927734375;0.5615234375;-0.02294921875;-4.0;-7.1875;-148.3125;
1441975561141119;0.13360595703125;-0.743408203125;-0.59906005859375;-0.265869140625;12.37340068383825;13.987858191314851;17.58556539014535;-0.982421875;0.7236328125;-0.044921875;-8.25;-11.0;-184.3125;
1441975561158120;0.1666259765625;-0.734130859375;-0.59039306640625;-0.291259765625;12.86328396433586;13.991266589312058;17.635014663005645;-0.99365234375;0.7861328125;-0.01123046875;-15.125;-8.9375;-218.5625;
1441975561179121;0.2022705078125;-0.7222900390625;-0.58056640625;-0.31695556640625;13.383925426001998;13.999319575231246;17.698296786749083;-1.07958984375;0.75390625;-0.0107421875;-24.0;-0.25;-242.25;
1441975561201123;0.23870849609375;-0.7078857421875;-0.5693359375;-0.34326171875;13.926610007837878;14.012450711096935;17.767492664749348;-1.20849609375;0.7236328125;-0.08349609375;-33.375;3.875;-258.5625;
1441975561218124;0.274658203125;-0.6910400390625;-0.55712890625;-0.3697509765625;14.478546314692633;14.02890202842326;17.838971286274024;-1.291015625;0.603515625;-0.1162109375;-37.0;0.375;-269.5;
1441975561239125;0.3114013671875;-0.671142578125;-0.54541015625;-0.3939208984375;15.027260115118477;14.050796842791245;17.932359946633486;-1.3564453125;0.49658203125;-0.1435546875;-40.5625;-6.4375;-273.1875;
1441975561261126;0.34686279296875;-0.6495361328125;-0.5347900390625;-0.41461181640625;15.543693386689716;14.085002957335313;0.049197757065867105;-1.466796875;0.43359375;-0.1865234375;-57.9375;-2.3125;-273.3125;
1441975561284127;0.379150390625;-0.6275634765625;-0.523681640625;-0.43389892578125;16.032383525981007;14.144157298931512;0.18245617237645634;-1.544921875;0.404296875;-0.1083984375;-70.0;1.9375;-259.4375;
1441975561299128;0.40716552734375;-0.6077880859375;-0.5098876953125;-0.45263671875;16.487923014016335;14.281959282994547;0.3672776462285402;-1.49365234375;0.287109375;-0.0615234375;-64.4375;-1.75;-245.625;
1441975561321129;0.42926025390625;-0.591552734375;-0.49322509765625;-0.4718017578125;16.898267298660592;14.54743655748185;0.6416782689950724;-1.49560546875;0.14892578125;-0.06884765625;-38.6875;-1.9375;-230.5625;
1441975561338130;0.44683837890625;-0.578125;-0.47515869140625;-0.4903564453125;17.252232571714764;15.06628007899861;1.1453846124320342;-1.447265625;0.14111328125;-0.06640625;-2.1875;-4.75;-212.0625;
1441975561359132;0.46160888671875;-0.5653076171875;-0.45770263671875;-0.50787353515625;17.533435699709248;16.165336807527147;2.223748362333689;-1.38818359375;0.19140625;-0.0869140625;21.5;-5.125;-194.625;
1441975561382133;0.47412109375;-0.55303955078125;-0.44146728515625;-0.52392578125;17.645466763516836;0.3955220809738333;4.432494109683714;-1.34375;0.18798828125;-0.0771484375;26.5;-8.9375;-180.75;
1441975561404134;0.485595703125;-0.541015625;-0.42724609375;-0.53759765625;17.526268868298505;2.32030013212496;6.344459143164737;-1.26171875;0.1826171875;-0.046875;26.6875;-11.4375;-165.8125;
