1441975346126821;-0.933349609375;-0.2431640625;-0.23004150390625;-0.1300048828125;6.852100628784116;16.880273750909357;10.67527563464008;1.1484375;0.72705078125;-0.49560546875;463.0625;35.8125;-194.125;
1441975346148822;-0.93115234375;-0.27520751953125;-0.218017578125;-0.09881591796875;6.941496051035588;17.05252386367679;10.820125667369663;0.92724609375;1.3359375;-0.37646484375;404.0625;17.3125;-169.0625;
1441975346163823;-0.927001953125;-0.295166015625;-0.2117919921875;-0.093994140625;7.029812350349931;17.073331861203886;10.928482144419778;0.81884765625;1.4931640625;-0.18408203125;245.875;-6.1875;-138.0;
1441975346186824;-0.920654296875;-0.30645751953125;-0.21783447265625;-0.105224609375;7.033064117919054;16.983189092590834;11.019185874154184;0.79638671875;1.08984375;-0.1376953125;73.75;-21.0;-108.5625;
1441975346209826;-0.91571044921875;-0.31304931640625;-0.2249755859375;-0.1136474609375;7.007123129757374;16.910509658990666;11.081051419715857;0.76318359375;0.46728515625;-0.14013671875;-34.375;-17.1875;-87.25;
1441975346223827;-0.91156005859375;-0.319091796875;-0.2322998046875;-0.115478515625;6.952534328218427;16.874167498818185;11.135156710537478;0.6787109375;0.12939453125;-0.15673828125;-48.375;-4.8125;-62.5;
1441975346246828;-0.90753173828125;-0.3253173828125;-0.24066162109375;-0.11297607421875;6.869922260615187;16.8581561477681;11.189606382957924;0.65283203125;0.10302734375;-0.2470703125;-17.8125;11.3125;-50.4375;
1441975346268829;-0.90289306640625;-0.32989501953125;-0.2520751953125;-0.1116943359375;6.757494645196567;16.82704832875576;11.242794397205904;0.685546875;0.22216796875;-0.31396484375;8.6875;24.375;-42.75;
1441975346291831;-0.89727783203125;-0.33270263671875;-0.267822265625;-0.1123046875;6.605640191716715;16.772631855454694;11.298555136536665;0.71337890625;0.32861328125;-0.3779296875;-1.875;38.875;-33.25;
1441975346306831;-0.89044189453125;-0.3345947265625;-0.28692626953125;-0.1136474609375;6.422141025777942;16.701333406035378;11.361528769139527;0.765625;0.35595703125;-0.43505859375;-23.4375;57.75;-26.0;
1441975346329833;-0.882568359375;-0.33544921875;-0.3092041015625;-0.11419677734375;6.202244683130946;16.620641276756796;11.431080561652085;0.80419921875;0.35546875;-0.45068359375;-37.625;75.25;-23.9375;
1441975346343833;-0.8746337890625;-0.3363037109375;-0.330078125;-0.1142578125;5.99669921387823;16.541956094778747;11.502367715401986;0.8466796875;0.30712890625;-0.4345703125;-45.125;93.875;-19.9375;
1441975346366835;-0.86627197265625;-0.33563232421875;-0.352783203125;-0.11199951171875;5.758890265844901;16.465751559082477;11.573767920951045;0.908203125;0.318359375;-0.46435546875;-43.4375;111.9375;-9.75;
1441975346389836;-0.85760498046875;-0.33416748046875;-0.375732421875;-0.1085205078125;5.511916816458253;16.38974049316946;11.647055715181342;0.94384765625;0.26953125;-0.48779296875;-39.75;126.25;1.9375;
